imgname,startx,starty,width,height,label
mechanicalmeter/5C017444.jpg,270,157,34,51,7
mechanicalmeter/5C017444.jpg,335,153,35,53,4
mechanicalmeter/5C017444.jpg,398,156,33,52,4
mechanicalmeter/5C017444.jpg,462,155,38,49,2
mechanicalmeter/5C017440.jpg,153,158,24,54,10
mechanicalmeter/5C017440.jpg,208,150,35,65,1
mechanicalmeter/5C017440.jpg,277,154,28,57,7
mechanicalmeter/5C017440.jpg,335,155,33,56,4
mechanicalmeter/5C017440.jpg,403,156,27,51,4
mechanicalmeter/5C017440.jpg,460,151,32,45,10
mechanicalmeter/5C017438.jpg,153,158,26,54,10
mechanicalmeter/5C017438.jpg,214,156,30,58,1
mechanicalmeter/5C017438.jpg,273,155,30,57,7
mechanicalmeter/5C017438.jpg,333,155,39,55,4
mechanicalmeter/5C017438.jpg,403,153,29,52,3
mechanicalmeter/5C017438.jpg,459,160,35,50,8
mechanicalmeter/5C017435.jpg,153,158,26,54,10
mechanicalmeter/5C017435.jpg,214,155,30,59,1
mechanicalmeter/5C017435.jpg,275,157,28,52,7
mechanicalmeter/5C017435.jpg,336,151,31,60,4
mechanicalmeter/5C017435.jpg,402,157,28,49,3
mechanicalmeter/5C017435.jpg,460,152,34,54,5
mechanicalmeter/5C017433.jpg,150,155,29,56,10
mechanicalmeter/5C017433.jpg,207,152,38,62,1
mechanicalmeter/5C017433.jpg,269,153,41,56,7
mechanicalmeter/5C017433.jpg,334,154,38,56,4
mechanicalmeter/5C017433.jpg,394,150,43,56,3
mechanicalmeter/5C017433.jpg,456,157,46,49,3
mechanicalmeter/5C017428.jpg,144,153,35,62,10
mechanicalmeter/5C017428.jpg,214,153,27,61,1
mechanicalmeter/5C017428.jpg,270,159,33,50,7
mechanicalmeter/5C017428.jpg,336,153,33,57,4
mechanicalmeter/5C017428.jpg,400,154,29,49,2
mechanicalmeter/5C017428.jpg,460,151,29,48,8
mechanicalmeter/5C0173.jpg,183,147,46,54,10
mechanicalmeter/5C0173.jpg,258,146,30,57,1
mechanicalmeter/5C0173.jpg,332,147,47,53,7
mechanicalmeter/5C0173.jpg,408,149,46,54,3
mechanicalmeter/5C0173.jpg,468,204,18,22,11
mechanicalmeter/5C0173.jpg,480,137,60,77,-6
mechanicalmeter/5C01723.jpg,95,59,32,49,10
mechanicalmeter/5C01723.jpg,160,55,31,50,1
mechanicalmeter/5C01723.jpg,229,58,37,50,7
mechanicalmeter/5C01723.jpg,295,61,35,55,2
mechanicalmeter/5C01723.jpg,365,66,33,54,3
mechanicalmeter/5C01723.jpg,429,71,41,51,-7
mechanicalmeter/5C01691.jpg,126,127,34,49,10
mechanicalmeter/5C01691.jpg,192,122,34,60,2
mechanicalmeter/5C01691.jpg,260,127,35,60,3
mechanicalmeter/5C01691.jpg,330,132,36,60,6
mechanicalmeter/5C01691.jpg,401,140,35,52,9
mechanicalmeter/5C01691.jpg,467,151,33,48,3
mechanicalmeter/5C01658.jpg,93,59,37,49,10
mechanicalmeter/5C01658.jpg,159,55,30,50,1
mechanicalmeter/5C01658.jpg,225,63,35,46,6
mechanicalmeter/5C01658.jpg,294,64,35,47,5
mechanicalmeter/5C01658.jpg,361,68,34,41,8
mechanicalmeter/5C01658.jpg,417,53,54,62,-6
mechanicalmeter/5C0163.jpg,53,74,47,55,10
mechanicalmeter/5C0163.jpg,159,65,29,68,1
mechanicalmeter/5C0163.jpg,247,52,72,78,6
mechanicalmeter/5C0163.jpg,359,54,67,70,3
mechanicalmeter/5C0163.jpg,464,45,97,89,-2
mechanicalmeter/5C01593.jpg,91,57,36,50,10
mechanicalmeter/5C01593.jpg,151,54,44,49,1
mechanicalmeter/5C01593.jpg,225,62,36,46,5
mechanicalmeter/5C01593.jpg,294,65,35,47,9
mechanicalmeter/5C01593.jpg,358,72,47,40,3
mechanicalmeter/5C01593.jpg,428,53,50,59,-4
mechanicalmeter/5C01591.jpg,122,115,39,67,10
mechanicalmeter/5C01591.jpg,190,121,35,61,2
mechanicalmeter/5C01591.jpg,256,127,38,58,3
mechanicalmeter/5C01591.jpg,330,131,36,61,6
mechanicalmeter/5C01591.jpg,400,138,39,60,9
mechanicalmeter/5C01591.jpg,466,140,46,61,3
mechanicalmeter/5C01528.jpg,93,57,33,51,10
mechanicalmeter/5C01528.jpg,159,57,30,47,1
mechanicalmeter/5C01528.jpg,225,61,36,51,5
mechanicalmeter/5C01528.jpg,293,61,33,51,2
mechanicalmeter/5C01528.jpg,362,68,33,47,8
mechanicalmeter/5C01528.jpg,429,67,37,49,-4
mechanicalmeter/5C0152.jpg,182,145,48,58,10
mechanicalmeter/5C0152.jpg,257,146,40,61,1
mechanicalmeter/5C0152.jpg,331,148,48,53,5
mechanicalmeter/5C0152.jpg,409,141,43,61,2
mechanicalmeter/5C0152.jpg,466,207,20,20,11
mechanicalmeter/5C0152.jpg,479,146,48,62,-6
mechanicalmeter/5C01519.jpg,150,114,36,52,10
mechanicalmeter/5C01519.jpg,213,114,31,51,1
mechanicalmeter/5C01519.jpg,277,105,35,59,5
mechanicalmeter/5C01519.jpg,344,103,31,55,1
mechanicalmeter/5C01519.jpg,407,105,37,59,9
mechanicalmeter/5C01519.jpg,469,87,52,75,-5
mechanicalmeter/5C01463.jpg,93,58,31,51,10
mechanicalmeter/5C01463.jpg,158,53,31,51,1
mechanicalmeter/5C01463.jpg,226,61,31,52,4
mechanicalmeter/5C01463.jpg,294,63,35,48,6
mechanicalmeter/5C01463.jpg,366,69,31,48,3
mechanicalmeter/5C01463.jpg,429,51,37,51,-2
mechanicalmeter/5C014451.jpg,178,125,25,56,10
mechanicalmeter/5C014451.jpg,244,130,24,49,1
mechanicalmeter/5C014451.jpg,304,122,32,60,4
mechanicalmeter/5C014451.jpg,373,129,29,53,4
mechanicalmeter/5C014451.jpg,439,129,25,55,5
mechanicalmeter/5C014451.jpg,499,124,33,59,1
mechanicalmeter/5C01398.jpg,93,58,33,51,10
mechanicalmeter/5C01398.jpg,156,59,31,45,1
mechanicalmeter/5C01398.jpg,218,58,47,50,3
mechanicalmeter/5C01398.jpg,294,63,35,48,9
mechanicalmeter/5C01398.jpg,362,68,35,48,8
mechanicalmeter/5C01398.jpg,420,59,52,51,-2
mechanicalmeter/5C013686.jpg,205,84,41,53,10
mechanicalmeter/5C013686.jpg,285,89,36,51,1
mechanicalmeter/5C013686.jpg,362,94,38,57,3
mechanicalmeter/5C013686.jpg,436,104,38,56,6
mechanicalmeter/5C013686.jpg,509,117,34,55,8
mechanicalmeter/5C013686.jpg,569,122,47,64,6
mechanicalmeter/5C013685.jpg,180,109,41,61,10
mechanicalmeter/5C013685.jpg,266,112,22,63,1
mechanicalmeter/5C013685.jpg,339,118,40,62,3
mechanicalmeter/5C013685.jpg,416,124,38,63,6
mechanicalmeter/5C013685.jpg,493,134,38,57,8
mechanicalmeter/5C013685.jpg,557,141,41,58,5
mechanicalmeter/5C013683.jpg,169,127,41,58,10
mechanicalmeter/5C013683.jpg,250,128,32,64,1
mechanicalmeter/5C013683.jpg,327,135,40,61,3
mechanicalmeter/5C013683.jpg,404,140,43,62,6
mechanicalmeter/5C013683.jpg,483,147,37,56,8
mechanicalmeter/5C013683.jpg,555,157,39,54,3
mechanicalmeter/5C013681.jpg,160,146,40,59,10
mechanicalmeter/5C013681.jpg,242,145,32,63,1
mechanicalmeter/5C013681.jpg,317,149,44,64,3
mechanicalmeter/5C013681.jpg,396,153,42,61,6
mechanicalmeter/5C013681.jpg,475,161,38,55,8
mechanicalmeter/5C013681.jpg,548,163,44,55,1
mechanicalmeter/5C013675.jpg,120,178,39,74,10
mechanicalmeter/5C013675.jpg,197,176,48,71,1
mechanicalmeter/5C013675.jpg,288,178,47,75,3
mechanicalmeter/5C013675.jpg,370,182,48,67,6
mechanicalmeter/5C013675.jpg,459,181,42,66,7
mechanicalmeter/5C013675.jpg,542,179,48,72,6
mechanicalmeter/5C013674.jpg,122,183,40,68,10
mechanicalmeter/5C013674.jpg,198,181,46,70,1
mechanicalmeter/5C013674.jpg,292,184,42,65,3
mechanicalmeter/5C013674.jpg,373,179,47,70,6
mechanicalmeter/5C013674.jpg,460,184,41,68,7
mechanicalmeter/5C013674.jpg,542,198,50,53,4
mechanicalmeter/5C013672.jpg,123,187,39,68,10
mechanicalmeter/5C013672.jpg,199,181,48,71,1
mechanicalmeter/5C013672.jpg,288,184,48,66,3
mechanicalmeter/5C013672.jpg,374,182,44,69,6
mechanicalmeter/5C013672.jpg,461,185,42,68,7
mechanicalmeter/5C013672.jpg,543,189,45,60,2
mechanicalmeter/5C013670.jpg,121,183,40,73,10
mechanicalmeter/5C013670.jpg,195,184,49,67,1
mechanicalmeter/5C013670.jpg,288,185,48,68,3
mechanicalmeter/5C013670.jpg,373,186,47,67,6
mechanicalmeter/5C013670.jpg,457,183,48,67,7
mechanicalmeter/5C013670.jpg,538,186,50,61,10
mechanicalmeter/5C013668.jpg,121,183,40,74,10
mechanicalmeter/5C013668.jpg,193,187,60,67,1
mechanicalmeter/5C013668.jpg,288,183,47,74,3
mechanicalmeter/5C013668.jpg,375,185,44,72,6
mechanicalmeter/5C013668.jpg,458,186,53,69,6
mechanicalmeter/5C013668.jpg,536,189,51,68,8
mechanicalmeter/5C013665.jpg,119,188,43,70,10
mechanicalmeter/5C013665.jpg,190,185,58,73,1
mechanicalmeter/5C013665.jpg,290,182,47,74,3
mechanicalmeter/5C013665.jpg,373,187,49,72,6
mechanicalmeter/5C013665.jpg,458,186,50,70,6
mechanicalmeter/5C013665.jpg,539,187,45,72,5
mechanicalmeter/5C013663.jpg,121,189,42,69,10
mechanicalmeter/5C013663.jpg,201,190,45,65,1
mechanicalmeter/5C013663.jpg,289,187,45,69,3
mechanicalmeter/5C013663.jpg,375,187,42,69,6
mechanicalmeter/5C013663.jpg,462,191,42,65,6
mechanicalmeter/5C013663.jpg,547,193,43,60,3
mechanicalmeter/5C013661.jpg,123,187,38,73,10
mechanicalmeter/5C013661.jpg,196,185,53,74,1
mechanicalmeter/5C013661.jpg,284,184,58,67,3
mechanicalmeter/5C013661.jpg,369,186,52,70,6
mechanicalmeter/5C013661.jpg,458,187,51,66,6
mechanicalmeter/5C013661.jpg,539,184,56,69,1
mechanicalmeter/5C013659.jpg,121,187,47,74,10
mechanicalmeter/5C013659.jpg,188,185,61,76,1
mechanicalmeter/5C013659.jpg,293,189,40,73,3
mechanicalmeter/5C013659.jpg,369,188,53,68,6
mechanicalmeter/5C013659.jpg,455,185,52,67,5
mechanicalmeter/5C013659.jpg,542,185,53,72,9
mechanicalmeter/5C013658.jpg,123,188,38,73,10
mechanicalmeter/5C013658.jpg,188,186,63,74,1
mechanicalmeter/5C013658.jpg,289,187,47,73,3
mechanicalmeter/5C013658.jpg,378,191,41,66,6
mechanicalmeter/5C013658.jpg,461,190,43,69,5
mechanicalmeter/5C013658.jpg,544,186,47,74,8
mechanicalmeter/5C013656.jpg,123,192,37,69,10
mechanicalmeter/5C013656.jpg,201,189,43,66,1
mechanicalmeter/5C013656.jpg,289,190,46,67,3
mechanicalmeter/5C013656.jpg,374,190,44,68,6
mechanicalmeter/5C013656.jpg,461,191,42,65,5
mechanicalmeter/5C013656.jpg,547,194,44,59,6
mechanicalmeter/5C013654.jpg,123,193,38,68,10
mechanicalmeter/5C013654.jpg,201,187,50,73,1
mechanicalmeter/5C013654.jpg,287,193,51,68,3
mechanicalmeter/5C013654.jpg,368,187,55,71,6
mechanicalmeter/5C013654.jpg,459,186,54,73,5
mechanicalmeter/5C013654.jpg,539,185,55,66,4
mechanicalmeter/5C013652.jpg,114,187,48,75,10
mechanicalmeter/5C013652.jpg,193,186,52,73,1
mechanicalmeter/5C013652.jpg,287,185,48,77,3
mechanicalmeter/5C013652.jpg,376,185,41,75,6
mechanicalmeter/5C013652.jpg,464,189,40,75,5
mechanicalmeter/5C013652.jpg,544,186,46,75,2
mechanicalmeter/5C013650.jpg,124,191,37,74,10
mechanicalmeter/5C013650.jpg,189,189,57,75,1
mechanicalmeter/5C013650.jpg,291,190,47,69,3
mechanicalmeter/5C013650.jpg,377,191,46,67,6
mechanicalmeter/5C013650.jpg,466,198,41,64,5
mechanicalmeter/5C013650.jpg,548,198,41,62,10
mechanicalmeter/5C013648.jpg,122,194,43,70,10
mechanicalmeter/5C013648.jpg,202,192,42,66,1
mechanicalmeter/5C013648.jpg,291,190,44,69,3
mechanicalmeter/5C013648.jpg,374,192,48,67,6
mechanicalmeter/5C013648.jpg,466,195,39,62,4
mechanicalmeter/5C013648.jpg,545,188,48,71,8
mechanicalmeter/5C013645.jpg,123,191,40,75,10
mechanicalmeter/5C013645.jpg,190,190,56,75,1
mechanicalmeter/5C013645.jpg,293,196,42,64,3
mechanicalmeter/5C013645.jpg,378,197,41,62,6
mechanicalmeter/5C013645.jpg,469,197,41,66,4
mechanicalmeter/5C013645.jpg,545,188,44,73,5
mechanicalmeter/5C013643.jpg,115,190,46,75,10
mechanicalmeter/5C013643.jpg,194,188,58,76,1
mechanicalmeter/5C013643.jpg,289,188,47,77,3
mechanicalmeter/5C013643.jpg,376,193,41,71,6
mechanicalmeter/5C013643.jpg,467,193,42,75,4
mechanicalmeter/5C013643.jpg,541,192,54,70,3
mechanicalmeter/5C013641.jpg,122,192,39,74,10
mechanicalmeter/5C013641.jpg,194,189,49,72,1
mechanicalmeter/5C013641.jpg,292,193,44,68,3
mechanicalmeter/5C013641.jpg,376,192,46,69,6
mechanicalmeter/5C013641.jpg,462,193,47,71,4
mechanicalmeter/5C013641.jpg,536,190,55,70,1
mechanicalmeter/5C013638.jpg,122,195,40,67,10
mechanicalmeter/5C013638.jpg,203,193,43,70,1
mechanicalmeter/5C013638.jpg,289,192,43,69,3
mechanicalmeter/5C013638.jpg,379,193,43,68,6
mechanicalmeter/5C013638.jpg,465,192,41,68,3
mechanicalmeter/5C013638.jpg,542,188,48,61,8
mechanicalmeter/5C013634.jpg,123,194,46,75,10
mechanicalmeter/5C013634.jpg,190,192,63,77,1
mechanicalmeter/5C013634.jpg,291,197,50,67,3
mechanicalmeter/5C013634.jpg,379,193,47,71,6
mechanicalmeter/5C013634.jpg,468,196,41,67,3
mechanicalmeter/5C013634.jpg,543,189,57,77,4
mechanicalmeter/5C013631.jpg,124,197,40,66,10
mechanicalmeter/5C013631.jpg,202,197,44,67,1
mechanicalmeter/5C013631.jpg,291,196,45,66,3
mechanicalmeter/5C013631.jpg,377,197,41,64,6
mechanicalmeter/5C013631.jpg,467,198,39,66,3
mechanicalmeter/5C013631.jpg,541,196,48,64,1
mechanicalmeter/5C013629.jpg,123,194,40,75,10
mechanicalmeter/5C013629.jpg,190,192,60,74,1
mechanicalmeter/5C013629.jpg,287,200,52,63,3
mechanicalmeter/5C013629.jpg,378,198,43,65,6
mechanicalmeter/5C013629.jpg,463,193,46,67,2
mechanicalmeter/5C013629.jpg,547,204,44,59,9
mechanicalmeter/5C013626.jpg,123,194,41,71,10
mechanicalmeter/5C013626.jpg,197,192,56,73,1
mechanicalmeter/5C013626.jpg,286,191,48,78,3
mechanicalmeter/5C013626.jpg,376,195,41,74,6
mechanicalmeter/5C013626.jpg,464,194,40,74,2
mechanicalmeter/5C013626.jpg,536,194,62,68,6
mechanicalmeter/5C013624.jpg,124,195,39,74,10
mechanicalmeter/5C013624.jpg,190,193,63,77,1
mechanicalmeter/5C013624.jpg,280,196,63,68,3
mechanicalmeter/5C013624.jpg,373,198,54,66,6
mechanicalmeter/5C013624.jpg,461,196,46,72,2
mechanicalmeter/5C013624.jpg,543,198,51,70,4
mechanicalmeter/5C013622.jpg,123,195,41,75,10
mechanicalmeter/5C013622.jpg,190,193,60,77,1
mechanicalmeter/5C013622.jpg,294,197,40,66,3
mechanicalmeter/5C013622.jpg,378,198,41,68,6
mechanicalmeter/5C013622.jpg,468,197,41,69,2
mechanicalmeter/5C013622.jpg,551,204,35,60,2
mechanicalmeter/5C013619.jpg,154,160,37,65,10
mechanicalmeter/5C013619.jpg,222,160,46,68,1
mechanicalmeter/5C013619.jpg,311,162,41,69,3
mechanicalmeter/5C013619.jpg,389,164,43,69,6
mechanicalmeter/5C013619.jpg,465,167,38,66,7
mechanicalmeter/5C013619.jpg,532,169,61,66,9
mechanicalmeter/5C013617.jpg,121,198,44,68,10
mechanicalmeter/5C013617.jpg,203,197,40,67,1
mechanicalmeter/5C013617.jpg,289,195,48,68,3
mechanicalmeter/5C013617.jpg,377,199,45,65,6
mechanicalmeter/5C013617.jpg,461,195,40,66,1
mechanicalmeter/5C013617.jpg,546,192,48,62,7
mechanicalmeter/5C013615.jpg,138,184,31,53,10
mechanicalmeter/5C013615.jpg,200,184,32,55,1
mechanicalmeter/5C013615.jpg,264,187,34,49,3
mechanicalmeter/5C013615.jpg,331,181,29,56,6
mechanicalmeter/5C013615.jpg,397,183,29,58,1
mechanicalmeter/5C013615.jpg,461,193,39,42,5
mechanicalmeter/5C013612.jpg,113,194,52,75,10
mechanicalmeter/5C013612.jpg,193,194,60,75,1
mechanicalmeter/5C013612.jpg,288,193,48,77,3
mechanicalmeter/5C013612.jpg,378,199,39,74,6
mechanicalmeter/5C013612.jpg,463,193,40,75,1
mechanicalmeter/5C013612.jpg,543,196,54,71,3
mechanicalmeter/5C013610.jpg,123,197,40,74,10
mechanicalmeter/5C013610.jpg,190,195,56,77,1
mechanicalmeter/5C013610.jpg,292,197,43,71,3
mechanicalmeter/5C013610.jpg,378,204,41,65,6
mechanicalmeter/5C013610.jpg,467,196,35,69,1
mechanicalmeter/5C013610.jpg,542,194,52,72,10
mechanicalmeter/5C013608.jpg,117,199,49,76,10
mechanicalmeter/5C013608.jpg,200,196,48,72,1
mechanicalmeter/5C013608.jpg,293,198,43,72,3
mechanicalmeter/5C013608.jpg,380,197,40,75,6
mechanicalmeter/5C013608.jpg,462,197,47,77,10
mechanicalmeter/5C013608.jpg,541,194,45,75,8
mechanicalmeter/5C013607.jpg,137,186,30,55,10
mechanicalmeter/5C013607.jpg,197,187,35,53,1
mechanicalmeter/5C013607.jpg,263,189,33,55,3
mechanicalmeter/5C013607.jpg,327,187,31,58,6
mechanicalmeter/5C013607.jpg,393,190,38,53,10
mechanicalmeter/5C013607.jpg,461,181,34,48,7
mechanicalmeter/5C013606.jpg,121,200,46,76,10
mechanicalmeter/5C013606.jpg,195,199,53,71,1
mechanicalmeter/5C013606.jpg,285,194,52,74,3
mechanicalmeter/5C013606.jpg,370,199,55,72,6
mechanicalmeter/5C013606.jpg,462,195,48,71,10
mechanicalmeter/5C013606.jpg,542,195,50,73,6
mechanicalmeter/5C013604.jpg,123,204,38,63,10
mechanicalmeter/5C013604.jpg,201,200,42,69,1
mechanicalmeter/5C013604.jpg,291,199,43,71,3
mechanicalmeter/5C013604.jpg,375,207,43,61,6
mechanicalmeter/5C013604.jpg,464,201,43,65,10
mechanicalmeter/5C013604.jpg,542,200,48,67,4
mechanicalmeter/5C013603.jpg,137,187,30,55,10
mechanicalmeter/5C013603.jpg,204,188,26,50,1
mechanicalmeter/5C013603.jpg,262,185,33,53,3
mechanicalmeter/5C013603.jpg,331,195,29,47,6
mechanicalmeter/5C013603.jpg,398,197,28,45,10
mechanicalmeter/5C013603.jpg,460,182,29,44,3
mechanicalmeter/5C013601.jpg,129,165,37,73,10
mechanicalmeter/5C013601.jpg,197,158,46,77,1
mechanicalmeter/5C013601.jpg,301,159,41,67,3
mechanicalmeter/5C013601.jpg,386,165,42,63,6
mechanicalmeter/5C013601.jpg,470,157,43,63,10
mechanicalmeter/5C013601.jpg,551,149,41,61,1
mechanicalmeter/5C013599.jpg,137,187,30,55,10
mechanicalmeter/5C013599.jpg,203,189,27,56,1
mechanicalmeter/5C013599.jpg,264,189,32,55,3
mechanicalmeter/5C013599.jpg,332,183,29,60,5
mechanicalmeter/5C013599.jpg,396,179,29,65,9
mechanicalmeter/5C013599.jpg,458,182,38,59,9
mechanicalmeter/5C013597.jpg,127,163,40,75,10
mechanicalmeter/5C013597.jpg,201,161,54,70,1
mechanicalmeter/5C013597.jpg,299,152,47,77,3
mechanicalmeter/5C013597.jpg,378,153,52,70,5
mechanicalmeter/5C013597.jpg,476,154,39,74,9
mechanicalmeter/5C013597.jpg,547,153,55,62,7
mechanicalmeter/5C013595.jpg,137,188,29,54,10
mechanicalmeter/5C013595.jpg,200,185,31,54,1
mechanicalmeter/5C013595.jpg,266,185,29,56,3
mechanicalmeter/5C013595.jpg,331,188,27,54,5
mechanicalmeter/5C013595.jpg,399,185,26,57,9
mechanicalmeter/5C013595.jpg,462,187,39,52,6
mechanicalmeter/5C013593.jpg,127,165,38,68,10
mechanicalmeter/5C013593.jpg,209,164,40,65,1
mechanicalmeter/5C013593.jpg,300,160,43,66,3
mechanicalmeter/5C013593.jpg,385,156,49,66,5
mechanicalmeter/5C013593.jpg,472,159,42,63,9
mechanicalmeter/5C013593.jpg,551,154,42,66,3
mechanicalmeter/5C013592.jpg,137,188,29,54,10
mechanicalmeter/5C013592.jpg,195,184,40,59,1
mechanicalmeter/5C013592.jpg,263,190,33,55,3
mechanicalmeter/5C013592.jpg,330,189,32,56,5
mechanicalmeter/5C013592.jpg,395,190,32,54,9
mechanicalmeter/5C013592.jpg,462,188,40,54,2
mechanicalmeter/5C013591.jpg,127,168,42,62,10
mechanicalmeter/5C013591.jpg,206,160,40,69,1
mechanicalmeter/5C013591.jpg,300,157,40,67,3
mechanicalmeter/5C013591.jpg,386,154,45,66,5
mechanicalmeter/5C013591.jpg,471,156,46,63,9
mechanicalmeter/5C013591.jpg,553,154,48,67,1
mechanicalmeter/5C013589.jpg,121,160,48,77,10
mechanicalmeter/5C013589.jpg,205,158,43,76,1
mechanicalmeter/5C013589.jpg,299,160,38,74,3
mechanicalmeter/5C013589.jpg,386,151,40,74,5
mechanicalmeter/5C013589.jpg,468,150,43,77,9
mechanicalmeter/5C013589.jpg,553,152,51,68,10
mechanicalmeter/5C013588.jpg,137,189,29,54,10
mechanicalmeter/5C013588.jpg,198,187,30,57,1
mechanicalmeter/5C013588.jpg,266,191,30,54,3
mechanicalmeter/5C013588.jpg,332,192,28,52,5
mechanicalmeter/5C013588.jpg,397,191,30,52,8
mechanicalmeter/5C013588.jpg,461,192,35,49,8
mechanicalmeter/5C013586.jpg,127,162,40,75,10
mechanicalmeter/5C013586.jpg,197,158,46,77,1
mechanicalmeter/5C013586.jpg,297,157,45,67,3
mechanicalmeter/5C013586.jpg,384,157,49,63,5
mechanicalmeter/5C013586.jpg,475,157,41,65,8
mechanicalmeter/5C013586.jpg,551,155,38,63,6
mechanicalmeter/5C013584.jpg,134,188,33,52,10
mechanicalmeter/5C013584.jpg,200,188,31,53,1
mechanicalmeter/5C013584.jpg,264,189,32,54,3
mechanicalmeter/5C013584.jpg,330,190,32,54,5
mechanicalmeter/5C013584.jpg,399,188,30,57,8
mechanicalmeter/5C013584.jpg,461,191,41,48,4
mechanicalmeter/5C013583.jpg,127,163,40,74,10
mechanicalmeter/5C013583.jpg,197,159,44,75,1
mechanicalmeter/5C013583.jpg,298,159,45,66,3
mechanicalmeter/5C013583.jpg,384,156,44,69,5
mechanicalmeter/5C013583.jpg,473,157,41,66,8
mechanicalmeter/5C013583.jpg,555,169,34,56,3
mechanicalmeter/5C013581.jpg,127,162,40,75,10
mechanicalmeter/5C013581.jpg,199,162,54,70,1
mechanicalmeter/5C013581.jpg,297,158,44,77,3
mechanicalmeter/5C013581.jpg,383,153,45,77,5
mechanicalmeter/5C013581.jpg,475,152,39,74,8
mechanicalmeter/5C013581.jpg,543,150,57,72,1
mechanicalmeter/5C013580.jpg,136,189,29,55,10
mechanicalmeter/5C013580.jpg,193,186,48,66,1
mechanicalmeter/5C013580.jpg,263,191,31,55,3
mechanicalmeter/5C013580.jpg,329,188,38,59,5
mechanicalmeter/5C013580.jpg,391,186,39,62,8
mechanicalmeter/5C013580.jpg,451,186,58,55,10
mechanicalmeter/5C013578.jpg,127,163,40,74,10
mechanicalmeter/5C013578.jpg,204,162,47,68,1
mechanicalmeter/5C013578.jpg,295,158,47,66,3
mechanicalmeter/5C013578.jpg,383,158,49,66,5
mechanicalmeter/5C013578.jpg,472,159,41,64,7
mechanicalmeter/5C013578.jpg,550,149,43,66,8
mechanicalmeter/5C013575.jpg,128,163,38,74,10
mechanicalmeter/5C013575.jpg,197,163,44,71,1
mechanicalmeter/5C013575.jpg,295,161,53,74,3
mechanicalmeter/5C013575.jpg,382,151,52,74,5
mechanicalmeter/5C013575.jpg,466,157,47,70,7
mechanicalmeter/5C013575.jpg,548,154,50,72,5
mechanicalmeter/5C013573.jpg,125,162,48,77,10
mechanicalmeter/5C013573.jpg,195,157,62,70,1
mechanicalmeter/5C013573.jpg,298,160,42,75,3
mechanicalmeter/5C013573.jpg,385,151,43,77,5
mechanicalmeter/5C013573.jpg,468,153,46,77,7
mechanicalmeter/5C013573.jpg,552,151,40,74,3
mechanicalmeter/5C013572.jpg,125,165,47,69,10
mechanicalmeter/5C013572.jpg,207,163,42,65,1
mechanicalmeter/5C013572.jpg,298,160,47,67,3
mechanicalmeter/5C013572.jpg,385,156,44,68,5
mechanicalmeter/5C013572.jpg,471,155,43,66,7
mechanicalmeter/5C013572.jpg,553,160,47,60,2
mechanicalmeter/5C013570.jpg,128,163,38,74,10
mechanicalmeter/5C013570.jpg,197,158,46,77,1
mechanicalmeter/5C013570.jpg,299,158,42,68,3
mechanicalmeter/5C013570.jpg,385,155,46,67,5
mechanicalmeter/5C013570.jpg,474,157,41,66,7
mechanicalmeter/5C013570.jpg,544,149,47,71,10
mechanicalmeter/5C013569.jpg,125,167,44,67,10
mechanicalmeter/5C013569.jpg,205,164,43,64,1
mechanicalmeter/5C013569.jpg,296,156,48,69,3
mechanicalmeter/5C013569.jpg,385,153,47,69,5
mechanicalmeter/5C013569.jpg,470,158,44,62,6
mechanicalmeter/5C013569.jpg,550,165,48,55,9
mechanicalmeter/5C013566.jpg,127,168,41,65,10
mechanicalmeter/5C013566.jpg,204,163,42,64,1
mechanicalmeter/5C013566.jpg,298,161,43,63,3
mechanicalmeter/5C013566.jpg,385,154,49,70,5
mechanicalmeter/5C013566.jpg,472,158,43,61,6
mechanicalmeter/5C013566.jpg,553,175,45,46,6
mechanicalmeter/5C013564.jpg,128,163,38,74,10
mechanicalmeter/5C013564.jpg,197,158,46,77,1
mechanicalmeter/5C013564.jpg,294,159,48,69,3
mechanicalmeter/5C013564.jpg,383,156,49,65,5
mechanicalmeter/5C013564.jpg,467,159,48,65,6
mechanicalmeter/5C013564.jpg,551,149,48,71,4
mechanicalmeter/5C013563.jpg,128,163,38,74,10
mechanicalmeter/5C013563.jpg,199,162,47,67,1
mechanicalmeter/5C013563.jpg,299,156,41,70,3
mechanicalmeter/5C013563.jpg,384,156,48,66,5
mechanicalmeter/5C013563.jpg,471,161,44,61,6
mechanicalmeter/5C013563.jpg,547,151,47,70,3
mechanicalmeter/5C013561.jpg,128,169,42,63,10
mechanicalmeter/5C013561.jpg,205,161,43,66,1
mechanicalmeter/5C013561.jpg,298,159,43,64,3
mechanicalmeter/5C013561.jpg,383,155,49,67,5
mechanicalmeter/5C013561.jpg,470,160,45,63,6
mechanicalmeter/5C013561.jpg,549,154,47,68,7
mechanicalmeter/5C013559.jpg,126,163,42,75,10
mechanicalmeter/5C013559.jpg,194,157,65,76,1
mechanicalmeter/5C013559.jpg,295,155,48,77,3
mechanicalmeter/5C013559.jpg,384,155,42,70,5
mechanicalmeter/5C013559.jpg,470,149,43,77,5
mechanicalmeter/5C013559.jpg,546,153,56,67,9
mechanicalmeter/5C013558.jpg,128,165,38,73,10
mechanicalmeter/5C013558.jpg,197,158,46,77,1
mechanicalmeter/5C013558.jpg,302,159,45,69,3
mechanicalmeter/5C013558.jpg,388,153,44,74,5
