imgname,startx,starty,endx,eny,label_-1
mechanicalmeter/5C16746.jpg,176,94,219,142,6
mechanicalmeter/5C16746.jpg,245,91,286,148,7
mechanicalmeter/5C16746.jpg,301,91,344,145,4
mechanicalmeter/5C16746.jpg,360,91,407,142,6
mechanicalmeter/5C16746.jpg,423,70,465,139,-1
mechanicalmeter/82310.jpg,110,53,140,102,8
mechanicalmeter/82310.jpg,168,43,204,102,2
mechanicalmeter/82310.jpg,238,47,271,98,3
mechanicalmeter/82310.jpg,311,43,337,97,1
mechanicalmeter/82310.jpg,377,48,412,101,10
mechanicalmeter/82310.jpg,444,55,487,102,-1
mechanicalmeter/5C074012.jpg,226,58,256,105,10
mechanicalmeter/5C074012.jpg,288,57,318,105,7
mechanicalmeter/5C074012.jpg,349,58,380,105,4
mechanicalmeter/5C074012.jpg,413,54,442,102,10
mechanicalmeter/5C074012.jpg,474,54,502,107,1
mechanicalmeter/5C074012.jpg,529,52,562,103,2
mechanicalmeter/79971_607_1150.jpg,101,42,131,96,7
mechanicalmeter/79971_607_1150.jpg,164,32,197,87,9
mechanicalmeter/79971_607_1150.jpg,236,31,271,90,9
mechanicalmeter/79971_607_1150.jpg,312,33,346,90,7
mechanicalmeter/79971_607_1150.jpg,383,41,415,96,1
mechanicalmeter/79971_607_1150.jpg,449,46,492,99,-1
mechanicalmeter/5C115077.jpg,148,120,173,176,1
mechanicalmeter/5C115077.jpg,212,118,237,171,1
mechanicalmeter/5C115077.jpg,275,118,306,178,5
mechanicalmeter/5C115077.jpg,342,122,372,180,10
mechanicalmeter/5C115077.jpg,409,118,442,177,7
mechanicalmeter/5C115077.jpg,472,115,509,172,7
mechanicalmeter/5C10649.jpg,148,168,189,219,1
mechanicalmeter/5C10649.jpg,222,170,268,220,10
mechanicalmeter/5C10649.jpg,297,170,345,222,6
mechanicalmeter/5C10649.jpg,378,166,421,217,4
mechanicalmeter/5C10649.jpg,454,158,499,215,9
mechanicalmeter/5C026518.jpg,158,193,183,249,10
mechanicalmeter/5C026518.jpg,218,192,248,248,2
mechanicalmeter/5C026518.jpg,279,198,310,253,6
mechanicalmeter/5C026518.jpg,348,198,377,253,5
mechanicalmeter/5C026518.jpg,411,197,440,249,1
mechanicalmeter/5C026518.jpg,473,201,504,250,8
mechanicalmeter/5C18285.jpg,154,97,193,147,1
mechanicalmeter/5C18285.jpg,215,92,246,142,8
mechanicalmeter/5C18285.jpg,278,89,315,149,2
mechanicalmeter/5C18285.jpg,345,88,376,144,8
mechanicalmeter/5C18285.jpg,403,90,436,149,5
mechanicalmeter/5C18285.jpg,437,163,460,192,11
mechanicalmeter/5C18285.jpg,458,74,500,153,-1
mechanicalmeter/0347.jpg,52,76,107,154,10
mechanicalmeter/0347.jpg,153,73,216,148,3
mechanicalmeter/0347.jpg,257,68,318,143,4
mechanicalmeter/0347.jpg,363,66,425,135,7
mechanicalmeter/0347.jpg,472,65,568,144,-1
mechanicalmeter/5C00983.jpg,80,121,111,179,10
mechanicalmeter/5C00983.jpg,142,114,173,174,10
mechanicalmeter/5C00983.jpg,211,112,244,172,9
mechanicalmeter/5C00983.jpg,285,113,322,174,8
mechanicalmeter/5C00983.jpg,362,109,400,170,3
mechanicalmeter/5C00983.jpg,415,180,444,205,11
mechanicalmeter/5C00983.jpg,437,115,472,172,-1
mechanicalmeter/5C00983.jpg,505,123,551,174,-1
mechanicalmeter/5C00983.jpg,563,120,616,180,-1
mechanicalmeter/5C094904.jpg,172,137,198,190,10
mechanicalmeter/5C094904.jpg,232,137,263,193,9
mechanicalmeter/5C094904.jpg,295,137,325,190,4
mechanicalmeter/5C094904.jpg,357,136,385,187,9
mechanicalmeter/5C094904.jpg,424,133,446,183,10
mechanicalmeter/5C094904.jpg,482,134,522,184,4
mechanicalmeter/7_6.jpg,69,87,120,158,10
mechanicalmeter/7_6.jpg,165,84,220,155,10
mechanicalmeter/7_6.jpg,273,79,337,147,10
mechanicalmeter/7_6.jpg,378,76,444,142,10
mechanicalmeter/7_6.jpg,496,68,553,145,8
mechanicalmeter/5C81188.jpg,102,45,134,98,8
mechanicalmeter/5C81188.jpg,166,38,196,92,1
mechanicalmeter/5C81188.jpg,237,33,265,92,1
mechanicalmeter/5C81188.jpg,308,37,342,94,8
mechanicalmeter/5C81188.jpg,382,44,414,102,8
mechanicalmeter/5C81188.jpg,452,61,487,107,-1
mechanicalmeter/82298.jpg,109,53,139,102,8
mechanicalmeter/82298.jpg,166,46,207,101,2
mechanicalmeter/82298.jpg,237,41,273,98,2
mechanicalmeter/82298.jpg,307,42,341,100,9
mechanicalmeter/82298.jpg,380,48,408,104,8
mechanicalmeter/82298.jpg,444,56,482,106,-1
mechanicalmeter/5C81121.jpg,102,44,134,99,8
mechanicalmeter/5C81121.jpg,166,38,196,93,1
mechanicalmeter/5C81121.jpg,238,32,266,91,1
mechanicalmeter/5C81121.jpg,309,42,349,101,2
mechanicalmeter/5C81121.jpg,383,40,413,97,1
mechanicalmeter/5C81121.jpg,446,48,496,100,-1
mechanicalmeter/7_7.jpg,52,84,101,152,10
mechanicalmeter/7_7.jpg,145,75,212,141,10
mechanicalmeter/7_7.jpg,254,69,320,137,10
mechanicalmeter/7_7.jpg,369,66,436,135,10
mechanicalmeter/7_7.jpg,485,62,556,140,8
mechanicalmeter/5C00841.jpg,128,122,158,172,10
mechanicalmeter/5C00841.jpg,194,119,228,172,10
mechanicalmeter/5C00841.jpg,262,118,295,174,8
mechanicalmeter/5C00841.jpg,330,116,362,173,4
mechanicalmeter/5C00841.jpg,393,120,427,175,1
mechanicalmeter/5C00841.jpg,454,104,493,153,-1
mechanicalmeter/5C90212.jpg,127,84,159,135,9
mechanicalmeter/5C90212.jpg,184,78,215,127,10
mechanicalmeter/5C90212.jpg,242,77,276,125,2
mechanicalmeter/5C90212.jpg,301,73,334,125,1
mechanicalmeter/5C90212.jpg,360,74,393,130,2
mechanicalmeter/5C90212.jpg,417,77,462,128,-1
mechanicalmeter/5C264127.jpg,177,50,207,100,2
mechanicalmeter/5C264127.jpg,241,44,271,100,6
mechanicalmeter/5C264127.jpg,307,43,337,94,4
mechanicalmeter/5C264127.jpg,369,41,397,90,1
mechanicalmeter/5C264127.jpg,433,39,465,92,2
mechanicalmeter/5C264127.jpg,496,39,526,94,7
mechanicalmeter/5C304555.jpg,171,39,201,94,3
mechanicalmeter/5C304555.jpg,235,37,263,90,10
mechanicalmeter/5C304555.jpg,297,37,330,86,4
mechanicalmeter/5C304555.jpg,364,35,395,86,5
mechanicalmeter/5C304555.jpg,425,36,457,89,5
mechanicalmeter/5C304555.jpg,488,42,523,97,5
mechanicalmeter/5C1191.jpg,187,141,221,198,1
mechanicalmeter/5C1191.jpg,257,144,297,210,1
mechanicalmeter/5C1191.jpg,331,147,382,203,9
mechanicalmeter/5C1191.jpg,412,146,449,202,1
mechanicalmeter/5C1191.jpg,468,205,485,224,11
mechanicalmeter/5C1191.jpg,487,145,529,204,-1
mechanicalmeter/5C17703.jpg,115,85,156,149,1
mechanicalmeter/5C17703.jpg,176,85,210,138,7
mechanicalmeter/5C17703.jpg,234,90,270,143,7
mechanicalmeter/5C17703.jpg,295,83,328,137,10
mechanicalmeter/5C17703.jpg,355,84,388,140,3
mechanicalmeter/5C17703.jpg,403,62,448,137,-1
mechanicalmeter/8_9.jpg,64,77,116,147,10
mechanicalmeter/8_9.jpg,154,68,220,136,10
mechanicalmeter/8_9.jpg,271,66,327,139,10
mechanicalmeter/8_9.jpg,374,69,437,136,10
mechanicalmeter/8_9.jpg,480,82,546,133,9
mechanicalmeter/5C79363.jpg,134,61,163,118,7
mechanicalmeter/5C79363.jpg,187,64,218,117,9
mechanicalmeter/5C79363.jpg,253,67,286,124,3
mechanicalmeter/5C79363.jpg,317,66,351,125,6
mechanicalmeter/5C79363.jpg,384,64,417,122,3
mechanicalmeter/5C79363.jpg,434,128,450,149,11
mechanicalmeter/5C79363.jpg,450,85,485,128,-1
mechanicalmeter/5C21318.jpg,58,137,91,197,2
mechanicalmeter/5C21318.jpg,116,137,151,189,1
mechanicalmeter/5C21318.jpg,184,134,219,192,3
mechanicalmeter/5C21318.jpg,254,130,284,188,1
mechanicalmeter/5C21318.jpg,323,138,357,197,8
mechanicalmeter/5C21318.jpg,383,118,437,205,-1
mechanicalmeter/5C012482.jpg,126,183,155,241,10
mechanicalmeter/5C012482.jpg,185,179,233,242,1
mechanicalmeter/5C012482.jpg,251,182,289,238,2
mechanicalmeter/5C012482.jpg,317,187,355,245,4
mechanicalmeter/5C012482.jpg,378,188,416,249,8
mechanicalmeter/5C012482.jpg,448,195,479,251,2
mechanicalmeter/5C10744.jpg,148,170,185,222,1
mechanicalmeter/5C10744.jpg,219,169,266,217,10
mechanicalmeter/5C10744.jpg,294,169,342,222,7
mechanicalmeter/5C10744.jpg,375,171,419,221,4
mechanicalmeter/5C10744.jpg,447,163,501,216,4
mechanicalmeter/5C119067.jpg,144,115,179,169,1
mechanicalmeter/5C119067.jpg,206,114,243,176,1
mechanicalmeter/5C119067.jpg,277,122,308,177,9
mechanicalmeter/5C119067.jpg,343,122,374,178,10
mechanicalmeter/5C119067.jpg,405,122,437,179,6
mechanicalmeter/5C119067.jpg,472,116,502,176,7
mechanicalmeter/5C44101.jpg,159,96,188,141,4
mechanicalmeter/5C44101.jpg,213,96,248,141,4
mechanicalmeter/5C44101.jpg,276,98,306,142,1
mechanicalmeter/5C44101.jpg,336,98,371,144,10
mechanicalmeter/5C44101.jpg,394,97,424,143,1
mechanicalmeter/5C44101.jpg,446,168,462,186,11
mechanicalmeter/5C44101.jpg,447,74,488,143,-1
mechanicalmeter/79597_602_0650.jpg,131,164,167,218,7
mechanicalmeter/79597_602_0650.jpg,187,164,221,218,9
mechanicalmeter/79597_602_0650.jpg,249,169,284,220,5
mechanicalmeter/79597_602_0650.jpg,308,165,342,218,9
mechanicalmeter/79597_602_0650.jpg,370,171,403,223,7
mechanicalmeter/79597_602_0650.jpg,430,167,467,216,-1
mechanicalmeter/5C26979.jpg,176,102,208,158,2
mechanicalmeter/5C26979.jpg,233,103,268,159,6
mechanicalmeter/5C26979.jpg,294,98,326,154,9
mechanicalmeter/5C26979.jpg,359,95,391,152,7
mechanicalmeter/5C26979.jpg,418,90,452,150,9
mechanicalmeter/5C26979.jpg,469,86,517,143,-1
mechanicalmeter/5C82119.jpg,107,52,137,102,8
mechanicalmeter/5C82119.jpg,168,41,204,101,2
mechanicalmeter/5C82119.jpg,240,39,268,93,1
mechanicalmeter/5C82119.jpg,311,40,339,96,1
mechanicalmeter/5C82119.jpg,379,48,411,101,9
mechanicalmeter/5C82119.jpg,442,49,490,101,-1
mechanicalmeter/5C653590.jpg,136,27,161,74,6
mechanicalmeter/5C653590.jpg,195,20,226,71,5
mechanicalmeter/5C653590.jpg,256,17,286,71,3
mechanicalmeter/5C653590.jpg,317,17,351,71,5
mechanicalmeter/5C653590.jpg,380,20,410,73,9
mechanicalmeter/5C653590.jpg,440,25,483,75,10
mechanicalmeter/5C69235.jpg,146,101,176,150,6
mechanicalmeter/5C69235.jpg,194,97,228,151,9
mechanicalmeter/5C69235.jpg,250,98,285,151,2
mechanicalmeter/5C69235.jpg,307,101,335,152,3
mechanicalmeter/5C69235.jpg,357,105,388,156,5
mechanicalmeter/5C69235.jpg,411,110,447,152,-1
mechanicalmeter/5C82161.jpg,108,52,138,104,8
mechanicalmeter/5C82161.jpg,170,42,206,102,2
mechanicalmeter/5C82161.jpg,238,41,271,94,1
mechanicalmeter/5C82161.jpg,310,44,345,99,6
mechanicalmeter/5C82161.jpg,380,49,412,105,1
mechanicalmeter/5C82161.jpg,443,56,488,105,-1
mechanicalmeter/5C113525.jpg,139,123,171,171,1
mechanicalmeter/5C113525.jpg,203,123,238,172,1
mechanicalmeter/5C113525.jpg,273,123,304,176,3
mechanicalmeter/5C113525.jpg,341,120,372,176,5
mechanicalmeter/5C113525.jpg,406,120,439,177,2
mechanicalmeter/5C113525.jpg,473,118,513,176,5
mechanicalmeter/5C06969.jpg,151,102,181,157,10
mechanicalmeter/5C06969.jpg,211,106,241,158,6
mechanicalmeter/5C06969.jpg,278,103,308,158,9
mechanicalmeter/5C06969.jpg,341,106,372,157,6
mechanicalmeter/5C06969.jpg,401,92,447,156,9
mechanicalmeter/5C06969.jpg,462,94,515,156,-1
mechanicalmeter/5C074552.jpg,225,59,255,108,10
mechanicalmeter/5C074552.jpg,284,54,316,107,7
mechanicalmeter/5C074552.jpg,349,55,380,104,4
mechanicalmeter/5C074552.jpg,413,56,443,105,5
mechanicalmeter/5C074552.jpg,472,57,504,108,5
mechanicalmeter/5C074552.jpg,529,56,560,107,1
mechanicalmeter/5C025766.jpg,157,193,183,249,10
mechanicalmeter/5C025766.jpg,219,191,249,248,2
mechanicalmeter/5C025766.jpg,279,192,313,249,5
mechanicalmeter/5C025766.jpg,348,200,373,249,7
mechanicalmeter/5C025766.jpg,411,197,440,248,6
mechanicalmeter/5C025766.jpg,473,204,499,249,6
mechanicalmeter/5C9897.jpg,95,199,126,257,9
mechanicalmeter/5C9897.jpg,158,201,198,252,8
mechanicalmeter/5C9897.jpg,233,210,268,262,8
mechanicalmeter/5C9897.jpg,305,199,352,257,7
mechanicalmeter/5C9897.jpg,392,207,428,257,8
mechanicalmeter/5C013558.jpg,128,165,166,238,10
mechanicalmeter/5C013558.jpg,197,158,243,235,1
mechanicalmeter/5C013558.jpg,302,159,347,228,3
mechanicalmeter/5C013558.jpg,388,153,432,227,5
mechanicalmeter/5C013558.jpg,468,153,517,226,5
mechanicalmeter/5C013558.jpg,553,167,595,228,8
mechanicalmeter/5C096833.jpg,149,89,178,142,10
mechanicalmeter/5C096833.jpg,209,88,239,140,9
mechanicalmeter/5C096833.jpg,271,85,301,137,6
mechanicalmeter/5C096833.jpg,334,78,365,136,8
mechanicalmeter/5C096833.jpg,401,83,430,134,3
mechanicalmeter/5C096833.jpg,463,85,498,133,3
mechanicalmeter/5C79497.jpg,126,67,163,124,7
mechanicalmeter/5C79497.jpg,186,63,218,119,9
mechanicalmeter/5C79497.jpg,254,66,289,120,4
mechanicalmeter/5C79497.jpg,317,57,350,119,9
mechanicalmeter/5C79497.jpg,379,51,416,117,7
mechanicalmeter/5C79497.jpg,432,125,453,150,11
mechanicalmeter/5C79497.jpg,442,39,490,132,-1
mechanicalmeter/5C656687.jpg,136,26,161,72,6
mechanicalmeter/5C656687.jpg,191,20,223,71,5
mechanicalmeter/5C656687.jpg,256,13,286,68,6
mechanicalmeter/5C656687.jpg,318,18,348,71,6
mechanicalmeter/5C656687.jpg,380,20,410,75,8
mechanicalmeter/5C656687.jpg,442,26,477,78,7
mechanicalmeter/5C06930.jpg,150,103,181,156,10
mechanicalmeter/5C06930.jpg,210,106,241,158,6
mechanicalmeter/5C06930.jpg,276,104,307,157,9
mechanicalmeter/5C06930.jpg,337,108,377,159,3
mechanicalmeter/5C06930.jpg,400,101,440,152,10
mechanicalmeter/5C06930.jpg,459,102,510,153,-1
mechanicalmeter/5C88400.jpg,124,81,155,132,8
mechanicalmeter/5C88400.jpg,182,74,213,129,8
mechanicalmeter/5C88400.jpg,240,78,273,127,4
mechanicalmeter/5C88400.jpg,297,84,332,133,10
mechanicalmeter/5C88400.jpg,354,80,387,134,10
mechanicalmeter/5C88400.jpg,415,76,458,129,-1
mechanicalmeter/5C46175.jpg,159,87,188,141,4
mechanicalmeter/5C46175.jpg,214,95,249,144,6
mechanicalmeter/5C46175.jpg,275,95,308,142,1
mechanicalmeter/5C46175.jpg,332,96,367,143,7
mechanicalmeter/5C46175.jpg,392,96,423,147,5
mechanicalmeter/5C46175.jpg,442,160,463,185,11
mechanicalmeter/5C46175.jpg,445,89,495,147,-1
mechanicalmeter/5C074162.jpg,224,59,255,107,10
mechanicalmeter/5C074162.jpg,287,57,316,101,7
mechanicalmeter/5C074162.jpg,349,57,380,104,4
mechanicalmeter/5C074162.jpg,412,52,440,96,1
mechanicalmeter/5C074162.jpg,475,50,503,101,6
mechanicalmeter/5C074162.jpg,530,57,562,108,2
mechanicalmeter/5C074968.jpg,226,58,256,109,10
mechanicalmeter/5C074968.jpg,287,54,319,104,7
mechanicalmeter/5C074968.jpg,351,55,381,102,4
mechanicalmeter/5C074968.jpg,413,56,447,104,9
mechanicalmeter/5C074968.jpg,474,59,508,106,6
mechanicalmeter/5C074968.jpg,528,59,566,110,8
mechanicalmeter/5C35190.jpg,113,142,155,194,3
mechanicalmeter/5C35190.jpg,186,141,234,194,5
mechanicalmeter/5C35190.jpg,271,137,303,190,1
mechanicalmeter/5C35190.jpg,341,135,391,188,9
mechanicalmeter/5C35190.jpg,424,133,477,181,10
mechanicalmeter/5C076212.jpg,226,56,254,107,10
mechanicalmeter/5C076212.jpg,287,57,314,103,7
mechanicalmeter/5C076212.jpg,351,58,380,101,6
mechanicalmeter/5C076212.jpg,412,57,440,105,2
mechanicalmeter/5C076212.jpg,475,61,498,102,1
mechanicalmeter/5C076212.jpg,527,50,555,91,2
mechanicalmeter/5C81715.jpg,104,48,134,101,8
mechanicalmeter/5C81715.jpg,166,41,201,94,1
mechanicalmeter/5C81715.jpg,238,41,269,90,7
mechanicalmeter/5C81715.jpg,310,37,337,93,1
mechanicalmeter/5C81715.jpg,381,46,412,100,5
mechanicalmeter/5C81715.jpg,449,64,484,110,-1
mechanicalmeter/5C073864.jpg,226,58,256,107,10
mechanicalmeter/5C073864.jpg,286,52,319,109,7
mechanicalmeter/5C073864.jpg,348,55,379,106,3
mechanicalmeter/5C073864.jpg,414,54,444,102,8
mechanicalmeter/5C073864.jpg,466,49,510,104,6
mechanicalmeter/5C073864.jpg,524,53,570,109,4
mechanicalmeter/5C42856.jpg,146,92,182,141,4
mechanicalmeter/5C42856.jpg,201,103,236,148,2
mechanicalmeter/5C42856.jpg,259,101,291,150,8
mechanicalmeter/5C42856.jpg,318,101,348,150,5
mechanicalmeter/5C42856.jpg,379,98,410,151,6
mechanicalmeter/5C42856.jpg,425,163,451,190,11
mechanicalmeter/5C42856.jpg,432,89,478,143,-1
mechanicalmeter/5C86498.jpg,147,77,178,125,8
mechanicalmeter/5C86498.jpg,198,76,228,127,6
mechanicalmeter/5C86498.jpg,255,80,288,124,4
mechanicalmeter/5C86498.jpg,309,80,339,128,9
mechanicalmeter/5C86498.jpg,364,82,392,130,8
mechanicalmeter/5C86498.jpg,413,81,458,129,-1
mechanicalmeter/5C11592.jpg,105,45,130,97,1
mechanicalmeter/5C11592.jpg,169,40,201,97,1
mechanicalmeter/5C11592.jpg,235,44,268,99,5
mechanicalmeter/5C11592.jpg,306,50,342,101,9
mechanicalmeter/5C11592.jpg,379,49,412,106,2
mechanicalmeter/5C11592.jpg,448,37,477,86,-1
mechanicalmeter/5C074708.jpg,225,58,255,107,10
mechanicalmeter/5C074708.jpg,286,57,314,104,7
mechanicalmeter/5C074708.jpg,349,54,380,102,4
mechanicalmeter/5C074708.jpg,414,59,444,100,7
mechanicalmeter/5C074708.jpg,475,54,503,101,10
mechanicalmeter/5C074708.jpg,530,57,564,105,8
mechanicalmeter/5C703087.jpg,147,19,178,71,7
mechanicalmeter/5C703087.jpg,210,18,238,68,10
mechanicalmeter/5C703087.jpg,271,13,302,67,3
mechanicalmeter/5C703087.jpg,335,9,367,64,10
mechanicalmeter/5C703087.jpg,397,13,428,66,8
mechanicalmeter/5C703087.jpg,457,12,490,69,7
mechanicalmeter/5C20850.jpg,173,103,204,159,2
mechanicalmeter/5C20850.jpg,233,96,263,155,10
mechanicalmeter/5C20850.jpg,295,97,326,152,8
mechanicalmeter/5C20850.jpg,356,94,389,155,5
mechanicalmeter/5C20850.jpg,417,90,447,150,10
mechanicalmeter/5C20850.jpg,472,87,525,132,-1
mechanicalmeter/5C075257.jpg,225,58,255,107,10
mechanicalmeter/5C075257.jpg,286,53,317,104,7
mechanicalmeter/5C075257.jpg,344,54,380,105,5
mechanicalmeter/5C075257.jpg,411,51,446,108,2
mechanicalmeter/5C075257.jpg,470,59,505,105,5
mechanicalmeter/5C075257.jpg,524,53,553,101,7
mechanicalmeter/5C81286.jpg,102,44,134,100,8
mechanicalmeter/5C81286.jpg,167,37,197,93,1
mechanicalmeter/5C81286.jpg,238,36,269,93,2
mechanicalmeter/5C81286.jpg,308,37,342,93,8
mechanicalmeter/5C81286.jpg,382,52,413,101,6
mechanicalmeter/5C81286.jpg,452,58,486,112,-1
mechanicalmeter/5C01723.jpg,95,59,127,108,10
mechanicalmeter/5C01723.jpg,160,55,191,105,1
mechanicalmeter/5C01723.jpg,229,58,266,108,7
mechanicalmeter/5C01723.jpg,295,61,330,116,2
mechanicalmeter/5C01723.jpg,365,66,398,120,3
mechanicalmeter/5C01723.jpg,429,71,470,122,-1
mechanicalmeter/5C262181.jpg,178,52,208,100,2
mechanicalmeter/5C262181.jpg,241,48,271,101,6
mechanicalmeter/5C262181.jpg,305,47,337,98,2
mechanicalmeter/5C262181.jpg,369,44,402,98,1
mechanicalmeter/5C262181.jpg,438,49,468,98,8
mechanicalmeter/5C262181.jpg,496,45,532,96,1
mechanicalmeter/5C1096.jpg,93,46,129,100,1
mechanicalmeter/5C1096.jpg,161,42,196,100,10
mechanicalmeter/5C1096.jpg,232,41,271,102,9
mechanicalmeter/5C1096.jpg,300,47,337,104,6
mechanicalmeter/5C1096.jpg,373,44,410,112,1
mechanicalmeter/5C1096.jpg,443,40,477,119,-1
mechanicalmeter/5C5104.jpg,78,94,128,159,9
mechanicalmeter/5C5104.jpg,165,88,216,160,1
mechanicalmeter/5C5104.jpg,266,89,331,156,10
mechanicalmeter/5C5104.jpg,375,84,431,155,4
mechanicalmeter/5C5104.jpg,484,82,537,155,1
mechanicalmeter/5C655532.jpg,136,27,161,74,6
mechanicalmeter/5C655532.jpg,196,20,227,71,5
mechanicalmeter/5C655532.jpg,256,17,288,72,5
mechanicalmeter/5C655532.jpg,320,17,353,72,5
mechanicalmeter/5C655532.jpg,378,21,411,75,3
mechanicalmeter/5C655532.jpg,438,28,475,78,2
mechanicalmeter/5C44791.jpg,159,96,186,141,4
mechanicalmeter/5C44791.jpg,214,96,249,141,4
mechanicalmeter/5C44791.jpg,275,95,308,144,7
mechanicalmeter/5C44791.jpg,343,98,373,147,9
mechanicalmeter/5C44791.jpg,393,95,423,144,1
mechanicalmeter/5C44791.jpg,441,162,467,188,11
mechanicalmeter/5C44791.jpg,444,86,495,139,-1
mechanicalmeter/5C075123.jpg,226,58,256,109,10
mechanicalmeter/5C075123.jpg,286,55,322,105,7
mechanicalmeter/5C075123.jpg,350,55,381,106,5
mechanicalmeter/5C075123.jpg,412,54,438,104,1
mechanicalmeter/5C075123.jpg,473,54,506,108,2
mechanicalmeter/5C075123.jpg,531,59,561,109,3
mechanicalmeter/5C074836.jpg,225,58,256,107,10
mechanicalmeter/5C074836.jpg,287,52,317,101,7
mechanicalmeter/5C074836.jpg,350,55,381,102,4
mechanicalmeter/5C074836.jpg,414,55,444,102,8
mechanicalmeter/5C074836.jpg,476,52,502,104,3
mechanicalmeter/5C074836.jpg,531,57,562,105,6
mechanicalmeter/5C00274.jpg,135,107,166,177,10
mechanicalmeter/5C00274.jpg,200,102,233,174,10
mechanicalmeter/5C00274.jpg,267,102,301,174,2
mechanicalmeter/5C00274.jpg,335,103,366,165,7
mechanicalmeter/5C00274.jpg,405,103,437,174,4
mechanicalmeter/5C00274.jpg,468,106,509,173,-1
mechanicalmeter/5C81267.jpg,101,45,134,100,8
mechanicalmeter/5C81267.jpg,166,37,196,94,1
mechanicalmeter/5C81267.jpg,237,37,268,93,2
mechanicalmeter/5C81267.jpg,310,41,347,97,6
mechanicalmeter/5C81267.jpg,386,42,418,97,7
mechanicalmeter/5C81267.jpg,452,52,484,109,-1
mechanicalmeter/5C00923.jpg,146,95,176,148,10
mechanicalmeter/5C00923.jpg,206,92,236,144,10
mechanicalmeter/5C00923.jpg,267,93,298,148,9
mechanicalmeter/5C00923.jpg,332,97,364,145,2
mechanicalmeter/5C00923.jpg,393,91,437,148,3
mechanicalmeter/5C00923.jpg,430,175,454,197,11
mechanicalmeter/5C00923.jpg,451,81,487,131,-1
mechanicalmeter/5C66429.jpg,160,69,188,122,6
mechanicalmeter/5C66429.jpg,214,76,248,120,6
mechanicalmeter/5C66429.jpg,276,79,306,117,4
mechanicalmeter/5C66429.jpg,331,70,366,119,2
mechanicalmeter/5C66429.jpg,390,71,422,119,9
mechanicalmeter/5C66429.jpg,448,72,481,116,-1
mechanicalmeter/5C325430.jpg,121,68,163,139,3
mechanicalmeter/5C325430.jpg,190,64,236,137,2
mechanicalmeter/5C325430.jpg,269,63,314,136,5
mechanicalmeter/5C325430.jpg,354,73,387,130,4
mechanicalmeter/5C325430.jpg,430,87,462,140,3
mechanicalmeter/5C325430.jpg,499,91,536,144,10
mechanicalmeter/5C076340.jpg,224,58,255,109,10
mechanicalmeter/5C076340.jpg,289,57,319,100,7
mechanicalmeter/5C076340.jpg,350,55,381,106,6
mechanicalmeter/5C076340.jpg,411,54,448,98,3
mechanicalmeter/5C076340.jpg,473,57,501,107,4
mechanicalmeter/5C076340.jpg,529,54,559,102,10
mechanicalmeter/5C076144.jpg,226,58,254,107,10
mechanicalmeter/5C076144.jpg,286,56,315,102,7
mechanicalmeter/5C076144.jpg,350,57,381,104,6
mechanicalmeter/5C076144.jpg,413,53,442,101,1
mechanicalmeter/5C076144.jpg,475,60,503,104,4
mechanicalmeter/5C076144.jpg,531,54,561,104,4
mechanicalmeter/041103.jpg,159,107,192,165,10
mechanicalmeter/041103.jpg,216,100,253,165,4
mechanicalmeter/041103.jpg,278,100,319,167,1
mechanicalmeter/041103.jpg,343,101,383,169,1
mechanicalmeter/041103.jpg,408,103,447,169,10
mechanicalmeter/041103.jpg,466,107,505,172,3
mechanicalmeter/5C306351.jpg,172,40,201,93,3
mechanicalmeter/5C306351.jpg,236,36,263,91,10
mechanicalmeter/5C306351.jpg,298,37,329,90,6
mechanicalmeter/5C306351.jpg,362,39,394,87,3
mechanicalmeter/5C306351.jpg,425,38,457,89,5
mechanicalmeter/5C306351.jpg,486,39,519,90,1
mechanicalmeter/5C0059.jpg,58,42,120,112,10
mechanicalmeter/5C0059.jpg,156,37,220,107,10
mechanicalmeter/5C0059.jpg,255,16,332,88,5
mechanicalmeter/5C0059.jpg,364,24,437,94,9
mechanicalmeter/5C0059.jpg,479,21,567,110,-1
mechanicalmeter/5C01063.jpg,87,124,115,174,10
mechanicalmeter/5C01063.jpg,148,126,179,175,1
mechanicalmeter/5C01063.jpg,215,116,253,178,10
mechanicalmeter/5C01063.jpg,290,118,325,176,6
mechanicalmeter/5C01063.jpg,366,115,403,174,3
mechanicalmeter/5C01063.jpg,412,179,448,202,11
mechanicalmeter/5C01063.jpg,431,103,482,173,-1
mechanicalmeter/5C01063.jpg,502,110,550,177,-1
mechanicalmeter/5C01063.jpg,567,116,610,177,-1
mechanicalmeter/5C0095.jpg,54,45,119,118,10
mechanicalmeter/5C0095.jpg,140,35,206,109,10
mechanicalmeter/5C0095.jpg,243,28,321,109,9
mechanicalmeter/5C0095.jpg,362,23,422,102,5
mechanicalmeter/5C0095.jpg,456,26,570,108,-1
mechanicalmeter/5C05066.jpg,133,165,161,220,10
mechanicalmeter/5C05066.jpg,196,165,229,220,5
mechanicalmeter/5C05066.jpg,262,165,293,217,10
mechanicalmeter/5C05066.jpg,327,167,362,222,6
mechanicalmeter/5C05066.jpg,395,167,425,220,6
mechanicalmeter/5C05066.jpg,458,151,493,200,-1
mechanicalmeter/5C24266.jpg,131,81,165,129,2
mechanicalmeter/5C24266.jpg,190,78,225,122,4
mechanicalmeter/5C24266.jpg,253,73,289,122,2
mechanicalmeter/5C24266.jpg,318,73,352,127,6
